"TIME","X","Y","Z","AZIMUTH","PITCH","ROLL"
14209,4.862464,-10.079058,0.46309182,0.28613394,1.119532,-1.4758446
14249,-3.5957718,-7.7363577,-2.070293,2.9352434,1.078515,2.0931997
14288,-0.23154591,-4.372132,-2.4925237,2.2512395,1.0508068,3.0489624
14327,4.671779,-3.486809,-0.29964766,2.3785496,0.64018095,-1.6348485
14366,3.486809,-2.3426998,0.95342433,-2.8944113,0.5750269,-1.3038833
14408,1.607201,-2.7513103,0.92618364,-1.6436676,0.9775875,-1.0480072
14448,-0.3405087,-6.2108784,6.1291566,-2.35471,0.7912503,0.055498503
14496,-10.18802,-18.46919,12.217452,-2.6144261,0.85976595,0.6950671
14538,-3.486809,-16.276316,4.7126403,-2.4038584,1.2250857,0.6369956
14580,4.7535014,-15.6634,-0.14982383,0.06341781,1.2760135,-1.6023046
14620,3.7864566,-3.9090397,-0.7218784,0.7122625,0.7924031,-1.759183
14659,1.56634,-4.440233,-3.5957718,1.6343855,0.84727734,-2.730773
14699,0.3405087,-12.5579605,-5.706926,1.7907001,1.1435807,-3.0819974
14739,-0.10896278,-12.912089,-1.9477097,1.827644,1.4208506,3.085707
14779,-1.2666923,-8.308413,-0.0,-3.00322,1.4195024,1.5707964
14818,-2.4108016,-8.662541,0.23154591,-2.9697034,1.2981746,1.4750448
14858,-3.445948,-9.084772,2.3018389,-2.468612,1.1428384,0.9818821
14897,-1.2258313,-9.384419,1.56634,-2.143599,1.3619411,0.6640461
14938,-1.4982382,-9.084772,0.7218784,-2.5385048,1.3897389,1.1217997
