"TIME","X","Y","Z","AZIMUTH","PITCH","ROLL"
14726,2.070293,13.402422,2.1111538,2.2191944,-1.3536531,-0.77562654
14765,1.7297841,13.484144,5.407278,2.6639578,-1.1722938,-0.30961153
14805,1.4573772,10.119919,4.671779,2.6113787,-1.1203684,-0.30238676
14848,3.5957718,9.152874,4.3312707,1.5648462,-1.0193946,-0.69287956
14891,3.2961242,9.112013,4.2904096,1.6941832,-1.0349765,-0.6550816
14931,-0.0,8.730643,1.8387469,-2.844063,-1.3632216,0.0
14972,-0.38136974,6.973618,-1.4165162,-0.031600293,-1.3634613,2.878598
15012,1.1849703,5.243834,-0.27240697,1.2849408,-1.3429545,-1.7967556
15053,1.879608,5.597963,2.2201166,1.98748,-1.0915606,-0.70253193
15094,0.50395286,7.014479,1.7978859,3.1253889,-1.3106395,-0.27328968
15134,1.7297841,9.234595,0.040861044,1.6249883,-1.3855761,-1.5471786
15173,2.9556155,10.882658,-0.6537767,1.3038319,-1.2994999,-1.7884892
15215,3.1054392,10.460427,-0.10896278,1.4532758,-1.282041,-1.6058697
15255,2.4108016,11.413852,0.5720546,1.8308893,-1.3570313,-1.3378171
15294,1.9477097,14.328606,1.607201,2.4196434,-1.3963522,-0.8808923
15336,-0.10896278,13.565866,2.982856,-2.6374886,-1.3542207,0.036513444
15380,-2.2609777,8.539958,1.879608,-1.499375,-1.2392167,0.8772443
15420,-3.5276701,9.112013,3.990762,-1.3353509,-1.041816,0.7238817
15460,-4.140586,7.8180795,5.325556,-1.1053421,-0.8588906,0.66086614
15499,-0.61291564,7.8180795,0.6537767,-1.9448878,-1.4566681,0.75315124
15538,3.8273177,7.9270425,0.7627395,1.4214973,-1.1133178,-1.3740852
15578,5.7477865,8.158588,-4.2086873,0.7266613,-0.8529985,-2.2028255
15617,0.5720546,7.4639506,-0.23154591,1.3974508,-1.488301,-1.9554011
15656,-0.08172209,6.3198414,1.920469,-2.5656016,-1.2755324,0.042527534
15695,0.040861044,8.281172,0.14982383,-3.089227,-1.5520432,-0.26625204
15735,1.2258313,9.656827,-0.040861044,1.7151375,-1.4444625,-1.6041173
15774,1.4982382,10.310603,-0.27240697,1.5527678,-1.4241636,-1.7506498
15813,1.4165162,12.340035,-0.42223078,1.4855834,-1.4515836,-1.8604879
15857,2.6423476,13.525005,1.6889231,2.2778196,-1.3429558,-1.0020685
15899,1.7297841,11.495573,5.175732,-3.0350723,-1.1275793,-0.32253984
15939,0.92618364,9.043911,4.6036777,-2.6265175,-1.0918789,-0.1985332
15978,0.50395286,9.302697,3.568531,-2.6129127,-1.2011919,-0.14029363
16017,-0.46309182,9.425281,2.3018389,-2.2428803,-1.3266529,0.1985332
16057,-0.84446156,9.275456,0.46309182,-1.4762267,-1.4673331,1.0691923
16096,1.0760075,8.662541,-0.53119355,1.4096041,-1.433147,-2.029368
16135,0.84446156,7.014479,0.46309182,2.4287603,-1.4343468,-1.0691923
16175,1.3075534,6.5513873,1.2666923,2.620375,-1.2997549,-0.8012699
16214,0.88532263,7.8861814,0.50395286,2.4590437,-1.4423313,-1.0533086
16253,1.2666923,8.689782,-0.19068487,1.7077574,-1.42444,-1.7202121
16295,1.4573772,8.240311,-0.14982383,1.7073284,-1.3948438,-1.6732402
16339,1.3756552,9.425281,0.27240697,2.066688,-1.4230925,-1.3753055
16381,1.56634,10.841797,1.4573772,2.6860912,-1.3759636,-0.8214186
16421,2.070293,12.258313,1.56634,2.5110395,-1.3621005,-0.92309797
16462,0.14982383,14.9006605,3.336985,-2.3957605,-1.3502678,-0.04486783
16503,-2.6014864,9.765789,0.9942854,-1.0045689,-1.2929896,1.2057292
16545,-2.6832085,8.471856,0.6537767,-0.880564,-1.2556726,1.3317984
16587,-3.0645783,8.689782,4.2086873,-0.94695663,-1.0310248,0.6293733
16628,0.92618364,7.205164,2.2609777,3.0527823,-1.2438583,-0.38878775
16667,1.4165162,5.9793324,2.2609777,1.6117975,-1.1510957,-0.5596816
16706,2.0294318,6.238119,0.84446156,1.4252409,-1.2320133,-1.1764818
16746,1.0351465,9.697687,-2.6832085,0.41986558,-1.2824974,-2.7733986
16785,1.1168685,10.337844,-2.4925237,0.45525077,-1.3124932,-2.7203305
16852,0.8036005,9.575105,1.1168685,2.5958593,-1.4280745,-0.62370175
16880,0.88532263,11.304889,0.9942854,2.4642103,-1.4535717,-0.7274919
16920,1.334794,13.6748295,-1.3075534,0.7756795,-1.4349977,-2.3458858
16959,2.2201166,13.6748295,2.152015,1.94618,-1.3484306,-0.8009732
16998,1.3756552,10.732834,3.8681788,1.3091456,-1.2054499,-0.34168494
17038,1.0760075,8.539958,4.372132,0.1919777,-1.0855964,-0.2413103
17077,1.920469,8.008764,6.2108784,0.15322657,-0.8889391,-0.29988527
17116,1.607201,8.730643,5.8567495,0.19558743,-0.96301144,-0.2678256
17156,0.3405087,9.00305,3.718355,0.080118544,-1.1776491,-0.09132039
17195,-0.19068487,8.390134,0.46309182,-2.6195784,-1.5111772,0.39060706
17234,2.4108016,7.082581,-4.2495484,0.20411414,-0.9669304,-2.6255586
17273,1.334794,7.205164,-0.46309182,0.80303425,-1.3771654,-1.9047414
17313,1.1168685,7.504812,2.070293,1.3756585,-1.2670512,-0.49472564
17354,0.8036005,8.240311,2.4108016,1.4657214,-1.2716625,-0.32175055
17396,0.88532263,9.00305,1.4573772,1.9317232,-1.38361,-0.5458989
17435,2.7240696,9.466142,-1.525479,0.4874248,-1.2522112,-2.0812845
17474,2.9147544,11.876944,-0.8036005,0.6732444,-1.3215225,-1.8398141
17514,2.3426998,12.4489975,0.9942854,1.180558,-1.3691437,-1.1694182
17555,0.7218784,14.818938,2.4516625,2.2164135,-1.4000126,-0.2863522
17597,-2.2201166,10.991621,1.8387469,-1.3067151,-1.3143102,0.87908286
17637,-3.0645783,8.158588,0.88532263,-0.7760758,-1.1980845,1.2895641
17677,-4.2904096,7.6273947,3.405087,-0.37583667,-0.94800866,0.8999388
17716,-4.0588636,7.6954966,3.718355,-0.3105603,-0.9498751,0.82915306
17755,-0.29964766,8.308413,1.7570249,1.9027112,-1.3594706,0.1689175
17794,2.7240696,7.1234417,1.7570249,0.5187635,-1.1437467,-0.9979441
17834,3.990762,6.5922484,-3.5957718,0.15443611,-0.88706017,-2.3041768
17874,0.42223078,7.43671,-1.9477097,0.018766064,-1.3089606,-2.9281127
17917,0.10896278,7.6954966,0.88532263,2.5772014,-1.4553992,-0.12246105
17956,1.4165162,9.915613,0.38136974,1.0123978,-1.4239178,-1.3078016
17995,2.5606253,11.141444,-1.1441092,0.44934353,-1.3241928,-1.990993
18034,0.95342433,11.876944,-0.23154591,0.89124215,-1.4883757,-1.8090411
18074,1.8387469,13.565866,0.5720546,0.997478,-1.4297878,-1.2691773
18113,2.2609777,13.293459,3.718355,0.36759493,-1.2544277,-0.5463239
18154,1.9885708,10.079058,4.8216033,0.14400423,-1.093273,-0.3911752
18195,3.173541,7.8861814,4.5219555,0.17090942,-0.9597204,-0.6119378
18234,3.336985,8.308413,4.7126403,0.186975,-0.9634244,-0.61613655
18273,1.56634,9.152874,3.7864566,0.2251179,-1.1498659,-0.39223424
18315,-0.8036005,9.234595,1.0351465,-1.4748534,-1.4298306,0.6601316
18355,0.23154591,6.932757,-1.7978859,0.0403372,-1.3150486,-3.0135098
18396,1.6480621,5.7886477,0.6537767,0.61146176,-1.2735794,-1.193143
18436,1.8387469,6.66035,2.3018389,0.4194292,-1.1543368,-0.6740189
18475,0.8036005,8.076866,1.6889231,0.9720849,-1.3432378,-0.4441061
18514,1.4982382,9.575105,0.6537767,0.97676265,-1.4017061,-1.15934
18554,2.152015,10.079058,-0.61291564,0.5173599,-1.3523349,-1.8482598
18596,2.7921712,10.800936,-0.38136974,0.5278776,-1.3155743,-1.7065417
18636,2.3699405,11.917805,1.0760075,0.8087525,-1.355779,-1.144602
18675,1.0351465,13.565866,1.56634,1.539875,-1.4332726,-0.5839785
18714,-0.53119355,13.715691,2.8738933,-0.16201673,-1.3608538,0.18277137
18754,-1.7570249,8.689782,1.7297841,-0.6779385,-1.294325,0.7932105
18794,-1.8387469,7.8180795,1.3075534,-0.66411686,-1.2898358,0.9526521
18833,-2.8738933,8.076866,4.671779,-0.14696199,-0.97423893,0.55149233
18875,-1.1441092,7.3958488,3.7864566,-0.065951966,-1.0796733,0.2934357
18954,1.56634,6.973618,1.4165162,0.5949713,-1.2767406,-0.8355843
18994,4.5628166,7.6273947,-1.6480621,0.2492975,-1.0042973,-1.9174086
19033,1.8387469,9.00305,-4.3312707,0.09148723,-1.0891962,-2.7401216
19074,-0.5720546,8.049625,1.7978859,-0.55108273,-1.3405683,0.30805278
19115,0.08172209,8.349273,0.84446156,2.905004,-1.4695297,-0.09647378
19154,1.7570249,9.384419,-1.0351465,0.4403996,-1.3568178,-2.1031976
19193,2.3018389,9.656827,0.19068487,0.6001197,-1.3360265,-1.4881449
19235,1.9477097,11.032481,0.6537767,0.81790346,-1.3866818,-1.2469493
19275,2.982856,13.865514,0.88532263,0.6923046,-1.3500502,-1.2822745
19314,2.4516625,12.680544,4.0180025,0.36211684,-1.215369,-0.5478635
19354,1.9885708,9.043911,3.9090397,0.2612544,-1.1192675,-0.47059196
19395,2.9556155,8.539958,3.636633,0.30141258,-1.0689195,-0.68245757
19437,2.3426998,9.043911,3.7864566,0.3348041,-1.113304,-0.5540598
19476,-0.08172209,9.507003,2.1111538,0.53133786,-1.3521208,0.038690362
19515,-0.23154591,8.308413,-1.1168685,-0.24078582,-1.4343643,2.9371715
19554,1.7978859,6.3198414,-0.6946377,0.40360025,-1.2747791,-1.9394922
19595,2.0294318,5.829509,1.334794,0.5676848,-1.1759928,-0.9890145
19635,1.7570249,6.973618,1.4573772,0.7513948,-1.2544448,-0.87834984
19675,1.3075534,8.921328,0.53119355,1.0939296,-1.4138991,-1.1849136
19714,1.4165162,10.147159,0.19068487,0.9654508,-1.4308602,-1.4369854
19753,1.6889231,9.915613,0.3405087,0.93548787,-1.3987575,-1.3718504
19794,2.5333846,11.536434,1.1168685,0.898168,-1.3352591,-1.155569
19834,2.0294318,13.184497,1.1168685,1.1200331,-1.3968756,-1.0676955
19885,0.040861044,14.437569,2.2609777,2.47548,-1.4154296,-0.018070322
19927,-2.3018389,9.80665,1.5390993,-0.8596104,-1.2956021,0.9814295
19967,-2.7921712,7.6954966,2.4925237,-0.34483528,-1.1181133,0.8420385
20018,-4.099725,7.7363577,6.701211,-0.09594341,-0.7777363,0.5490425
20059,-0.46309182,8.049625,1.920469,-0.09621309,-1.3301357,0.23661767
20099,4.0588636,8.62168,0.23154591,0.33779,-1.1301752,-1.5138111
20138,4.2086873,8.853226,-5.6660647,0.10691074,-0.89774096,-2.502723
20177,0.50395286,7.273266,1.334794,0.963068,-1.3770914,-0.3610053
20216,0.27240697,6.469665,1.879608,0.2647455,-1.2852567,-0.14392546
20256,1.2666923,8.430995,-0.5720546,0.500042,-1.4074132,-1.9949907
20295,1.920469,9.466142,-0.14982383,0.5777327,-1.3700433,-1.6486528
20334,1.9477097,9.956474,0.46309182,0.6858945,-1.3723668,-1.3373682
20374,1.6889231,11.645397,0.08172209,0.739251,-1.4266045,-1.522447
20414,2.7649305,13.102775,0.7218784,0.5904712,-1.3560663,-1.3154134
20455,2.7649305,12.489859,3.8273177,0.30735818,-1.2093701,-0.62561494
20494,1.8387469,9.152874,3.636633,0.22285475,-1.1519234,-0.46813184
20533,2.4925237,8.539958,3.759216,0.23369136,-1.0848744,-0.58549
20573,2.4925237,9.302697,4.7943625,0.22306064,-1.0445685,-0.47942984
20614,0.6946377,9.997335,3.405087,0.33138123,-1.2362485,-0.20123874
20654,-1.3756552,9.697687,-1.3075534,-0.5027404,-1.3775303,2.3308191
20694,0.61291564,6.851035,-1.6889231,0.010516136,-1.3143196,-2.7934694
20755,1.4982382,5.597963,1.0760075,0.5781977,-1.2524899,-0.9479717
20791,1.4982382,6.66035,1.6889231,0.5891302,-1.2439767,-0.7256403
20829,1.8387469,8.730643,0.42223078,0.65052146,-1.3579792,-1.3450798
20869,1.7978859,9.997335,-0.38136974,0.4985954,-1.3889885,-1.7798193
20910,2.4108016,10.119919,0.23154591,0.5567726,-1.3358948,-1.4750448
20951,2.8738933,12.067628,1.56634,0.6351008,-1.3059444,-1.0717818
20992,1.3756552,14.601013,0.50395286,1.0430758,-1.4707911,-1.2196425
21031,-1.0351465,14.2877445,1.56634,-2.4318843,-1.44014,0.58397853
21071,-1.920469,9.084772,1.7978859,-0.4515117,-1.2889332,0.81835324
21112,-2.0294318,7.014479,1.879608,-0.23322622,-1.1951728,0.8237069
21151,-3.3642259,7.014479,6.0201936,-0.0010915305,-0.7938841,0.50959224
21192,-2.4925237,7.273266,3.2961242,-0.057578824,-1.0541108,0.6474562
21232,0.08172209,8.62168,1.7297841,0.6161608,-1.372578,-0.047208995
21273,5.09401,8.962189,-1.56634,0.17258595,-1.0343183,-1.8691074
21314,1.9477097,8.894087,-4.440233,0.020020716,-1.0716825,-2.7282171
21354,-0.3405087,7.3958488,1.9885708,0.13805114,-1.3044858,0.16958815
21399,-0.53119355,8.008764,1.879608,-0.01931732,-1.3315802,0.2754261
21439,0.53119355,9.534244,-0.7627395,0.20444368,-1.4736147,-2.5332677
21479,1.56634,9.275456,-0.53119355,0.41958785,-1.3943352,-1.8977551
21518,1.879608,9.80665,1.1168685,0.6069194,-1.3514339,-1.0346503
21558,1.8387469,12.217452,0.3405087,0.6832299,-1.4189143,-1.3876855
21597,2.7921712,13.715691,1.5390993,0.55992985,-1.3423984,-1.0670173
21636,1.6480621,11.563675,3.405087,0.37076223,-1.254629,-0.45076588
21676,1.2666923,8.853226,3.1054392,0.30635828,-1.2086746,-0.38729358
21715,1.9477097,8.580819,3.8273177,0.25852326,-1.106776,-0.47073966
21754,1.879608,9.302697,4.7126403,0.24984303,-1.071495,-0.3795094
21793,-0.040861044,9.575105,2.8330324,0.40801087,-1.2831001,0.014422076
21833,-0.9125633,8.499097,-0.42223078,-0.9811006,-1.4530363,2.0041502
21873,0.5720546,6.851035,-2.1383946,-0.08719309,-1.2582812,-2.8801975
21920,1.4165162,6.2108784,0.14982383,0.49924338,-1.3453529,-1.4654189
21960,1.607201,7.246025,2.0294318,0.5492862,-1.2276626,-0.66981083
21999,1.0760075,8.662541,1.4982382,0.8869297,-1.3609915,-0.6228246
22038,1.3075534,9.80665,0.19068487,0.6661012,-1.436859,-1.4259838
22078,2.4108016,9.915613,-0.9125633,0.2560016,-1.3164586,-1.9326591
22117,2.5333846,10.991621,0.84446156,0.5347002,-1.3324633,-1.2490457
22156,1.2258313,13.593107,1.9885708,0.9757989,-1.4006046,-0.5524189
22195,-0.61291564,14.859799,2.7240696,1.0447426,-1.385061,0.22131443
22235,-2.5333846,10.147159,1.6480621,-0.34817886,-1.2813182,0.99404323
22275,-2.5333846,7.8180795,1.1849703,-0.291028,-1.2272455,1.1332865
22317,-3.5957718,7.8861814,5.366417,0.004258382,-0.8845056,0.5903418
22357,-1.56634,8.117727,3.9090397,0.062334992,-1.0922511,0.38110697
22397,0.5720546,8.471856,2.152015,0.39816457,-1.3137695,-0.25981438
22442,5.175732,8.117727,-2.3426998,0.119560815,-0.96016735,-1.9958365
22483,0.7218784,8.539958,-2.6423476,-0.008791847,-1.2604144,-2.8749046
22524,-1.0760075,7.0553403,1.9477097,-0.15386331,-1.2652828,0.5047204
22566,-0.6537767,8.117727,1.6889231,-0.20382121,-1.3512933,0.36933365
22607,1.9885708,9.724928,-1.4982382,0.23669659,-1.320157,-2.2164855
22647,1.920469,8.921328,0.08172209,0.43429065,-1.3585786,-1.5282688
22687,1.3756552,9.302697,0.08172209,0.6199094,-1.4237285,-1.5114601
22726,2.9556155,11.958665,-0.19068487,0.36805594,-1.3280152,-1.6352232
22765,3.9090397,12.571581,3.255263,0.15089211,-1.1862955,-0.8764009
22804,1.4165162,11.917805,3.6774938,-0.016846204,-1.2514435,-0.36767012
22844,1.0351465,9.112013,3.0237172,-0.05946133,-1.2334579,-0.32983664
22883,1.3756552,7.3141265,4.862464,-0.045902032,-0.9662054,-0.27570805
22926,1.607201,9.997335,2.5333846,0.09942921,-1.279249,-0.56533647
22968,1.334794,10.460427,1.2258313,0.7149975,-1.3992487,-0.8279257
23007,0.95342433,7.9270425,1.8387469,0.1885775,-1.315223,-0.47835243
23047,2.0294318,6.1291566,1.7570249,0.22216645,-1.1579968,-0.8572169
23086,1.7570249,5.284695,0.6537767,0.3457711,-1.229901,-1.2145767
23125,-0.61291564,9.915613,0.46309182,-1.2800593,-1.4934782,0.9237491
23164,0.9942854,9.656827,1.1168685,0.7725469,-1.4171696,-0.72739875
23204,-0.29964766,9.112013,0.84446156,-1.5674769,-1.4727755,0.34097898
23243,1.6889231,8.308413,0.38136974,0.60862744,-1.3653405,-1.3487145
23283,0.84446156,9.724928,0.19068487,1.3164943,-1.4820094,-1.3487145
23329,2.6014864,10.460427,0.42223078,0.51319414,-1.3239812,-1.4098957
23370,2.5606253,13.211738,2.2201166,0.2727764,-1.3196917,-0.8565032
23409,-0.46309182,13.021052,1.6889231,-1.1156538,-1.4371043,0.26761627
23450,-3.6774938,9.00305,0.313268,-0.2557622,-1.1817405,1.4858162
23491,-0.46309182,5.8976107,1.0760075,-0.7907756,-1.3747206,0.4064185
23532,-1.1441092,7.9270425,1.7978859,-0.5918827,-1.3081726,0.56672925
23573,0.46309182,10.228881,2.1111538,-0.8491855,-1.3625606,-0.21593484
23614,-0.19068487,9.152874,0.6537767,-1.5595348,-1.4965292,0.28379413
23655,-0.7627395,9.534244,-0.08172209,-0.43617156,-1.4905108,1.677532
23694,-1.1849703,7.5456724,0.53119355,-0.58841795,-1.4003693,1.1493771
23733,0.7218784,10.61025,0.95342433,-2.5992541,-1.4585592,-0.64805686
23774,1.2666923,9.915613,0.95342433,2.8483593,-1.4122479,-0.925577
23836,0.10896278,9.466142,0.46309182,-2.2554379,-1.5205823,-0.23109068
23876,-0.19068487,9.534244,0.313268,-1.4744393,-1.5323497,0.5467888
23916,0.23154591,9.275456,0.7627395,-2.0807061,-1.4850687,-0.2947301
23962,0.61291564,9.997335,-0.29964766,1.7543215,-1.5026596,-2.0255156
24002,0.10896278,11.182305,0.10896278,-2.9117017,-1.5570158,-0.7853982
24044,0.23154591,10.760075,0.92618364,-1.9415387,-1.4823023,-0.24497867
24086,1.3756552,9.343558,-0.3405087,1.4693727,-1.4202703,-1.813444
24126,-0.46309182,9.534244,-0.84446156,0.35236567,-1.4701234,2.6399887
24179,1.7297841,9.343558,0.23154591,1.3167357,-1.3861415,-1.437729
24220,2.6832085,11.795221,0.313268,0.8096179,-1.3456517,-1.4545712
24259,-0.08172209,13.715691,1.334794,-1.4635082,-1.4736024,0.061148163
24300,0.84446156,12.9529505,2.8738933,-0.8211569,-1.3435392,-0.28579485
24340,2.1111538,10.800936,0.95342433,0.7767518,-1.3595283,-1.1466019
24381,-0.38136974,10.460427,-1.0760075,0.21193102,-1.4620923,2.8009765
24427,2.070293,8.158588,2.9556155,0.09243135,-1.1543616,-0.61103517
24468,-0.0,6.6331096,0.42223078,-2.644069,-1.5072265,0.0
24507,2.9556155,3.173541,-1.56634,0.32144913,-0.7590997,-2.0581188
24546,0.38136974,3.8681788,-0.3405087,0.7690737,-1.4393868,-2.2996511
24585,-0.6537767,1.1441092,0.95342433,-0.38153094,-0.7802087,0.60107374
24625,1.2258313,0.42223078,4.7943625,-0.020238047,-0.08511724,-0.25031906
24664,2.7921712,2.7240696,9.343558,-0.039171487,-0.2723958,-0.29038656
24725,-2.4108016,5.8567495,13.0619135,-0.2463341,-0.41529107,0.18251333
24761,4.5628166,5.175732,9.915613,-0.054118186,-0.44278103,-0.4312748
24799,4.862464,6.4015636,11.727119,-0.10524006,-0.46704143,-0.393058
24839,4.4810944,4.671779,9.915613,-0.104631625,-0.40554583,-0.424452
24878,4.140586,3.9499009,9.384419,-0.122576445,-0.3675809,-0.41552785
24917,4.4810944,2.982856,7.7363577,-0.075857215,-0.32202333,-0.5250039
24958,7.43671,7.205164,8.853226,-0.0027530708,-0.55727935,-0.69865984
24998,7.164303,7.6954966,6.1291566,0.11814413,-0.68454605,-0.8631102
25039,5.325556,0.46309182,6.1291566,-0.023228204,-0.056972012,-0.7153583
25079,6.4015636,2.1111538,7.1234417,-0.036927816,-0.21696478,-0.7320752
25118,6.4424243,3.8681788,6.66035,-0.034443296,-0.39545327,-0.7687677
25158,6.6331096,1.7978859,6.973618,-0.048250083,-0.18467607,-0.76037836
25198,6.510526,2.8330324,6.238119,-0.03858949,-0.30443102,-0.80676246
25241,6.932757,1.7297841,5.6660647,-0.0037256808,-0.19084257,-0.885602
25285,7.246025,1.8387469,5.012288,0.039961472,-0.20574243,-0.96564275
25325,8.049625,0.88532263,5.366417,0.060399577,-0.091257274,-0.98279375
25364,8.471856,1.920469,4.7126403,0.12510353,-0.19556887,-1.063152
25405,8.281172,2.4516625,4.2495484,0.17625873,-0.25754702,-1.0966779
25448,7.9679036,2.6014864,3.486809,0.22885387,-0.2906398,-1.1582962
25488,8.390134,2.6832085,4.099725,0.2054319,-0.2797989,-1.1162808
25527,6.510526,2.8330324,2.8738933,0.2641232,-0.3788562,-1.1550982
25567,6.5922484,2.4925237,3.5957718,0.20893203,-0.32048842,-1.0714496
25610,7.246025,1.920469,5.284695,0.12207464,-0.21095057,-0.9406601
25652,6.4424243,2.6423476,6.3607025,0.057569113,-0.28397566,-0.791781
25693,5.053149,2.7921712,6.469665,-0.002457309,-0.32785258,-0.66308045
25733,5.434519,1.0351465,7.7772183,-0.008516664,-0.10867259,-0.60990274
25774,4.5628166,0.84446156,8.730643,-0.06372896,-0.08551384,-0.4815801
25813,2.7649305,0.8036005,9.615966,-0.18296947,-0.080143206,-0.2799825
25853,2.5333846,0.61291564,9.343558,-0.18311103,-0.063227355,-0.2647713
25893,2.0294318,1.7978859,12.408136,-0.25455692,-0.14203286,-0.1621211
25937,1.56634,1.334794,9.507003,-0.24344803,-0.13765734,-0.1632895
25978,0.84446156,2.0294318,10.337844,-0.2971324,-0.19321828,-0.08150546
26017,0.53119355,2.0294318,9.80665,-0.3118106,-0.20377341,-0.054113787
26059,-0.61291564,1.6480621,8.19945,-0.37894538,-0.19781615,0.074612066
26102,-0.61291564,2.070293,8.730643,-0.39362553,-0.23227778,0.07008781
26146,-0.3405087,2.5606253,9.084772,-0.39727277,-0.27454853,0.03746372
26188,-0.29964766,2.5333846,9.343558,-0.40397087,-0.2646415,0.032058988
26228,-0.50395286,2.5606253,9.384419,-1.6598082,-0.26600945,0.053649485
26268,-0.6946377,1.9885708,9.302697,-1.5657967,-0.21002574,0.074532256
26307,-0.6537767,1.9477097,9.275456,-1.6349555,-0.20648034,0.07036821
26346,-0.7218784,1.9885708,9.043911,-1.6562628,-0.21577033,0.07965041
26386,-1.0351465,2.1792557,9.847511,-1.6838487,-0.2166338,0.10473295
26425,-0.7218784,2.2201166,10.651112,-1.7307882,-0.20504025,0.06767145
26465,-0.3405087,1.4573772,10.501288,-1.66463,-0.13782844,0.032414064
26506,-0.3405087,1.0760075,9.956474,-1.6980565,-0.107590914,0.034186404
26546,-0.23154591,0.6946377,9.384419,-1.7082324,-0.07386318,0.024668435
26585,0.14982383,0.92618364,9.615966,-1.8044504,-0.09600949,-0.015579476
26624,-0.14982383,1.6480621,9.466142,-1.9395651,-0.1723518,0.015826017
26671,0.27240697,1.3075534,9.697687,-1.9426013,-0.13397099,-0.028082505
26714,0.6946377,2.070293,8.894087,-2.1048522,-0.22802888,-0.07794285
26753,-0.50395286,0.92618364,9.656827,-1.7857782,-0.09548811,0.052138876
26795,-0.8036005,1.1441092,9.765789,-1.7994709,-0.1162339,0.08210233
26835,-0.88532263,1.0760075,9.697687,-1.7613986,-0.11004915,0.09103979
26874,-1.1441092,1.607201,8.62168,-1.8573378,-0.1827325,0.1319306
26917,-1.1849703,2.1792557,8.049625,-1.9381521,-0.26169848,0.14615838
